ID,TRUE_CLUSTER_ID,COMPUTED_CLUSTER_ID,ENTROPY,REFERENCE
B915558,171,95,1.0986122886681096,SAUNDRA F COLBATH 1986 SAGO PALM RD COLTON CALI 92324 909 451 0182
B977291,172,56,1.3862943611198906,AMANDO D TOWNSEND 729 SKYRIDGE RD CLERMONT FLA 34711 352 130 4823
B945931,172,96,1.3862943611198906,AMANOD D TOWNSEDN 618 1STY ST WINTERS CA 95694 619 523 4228
B903771,172,96,1.3862943611198906,AMANOD D TOWNSEND 618 ST WINTERS CA 95694A 619 523 4228
B901875,172,96,1.3862943611198906,AMANDO D T 618 1ST ST WINTERS CA 95694 619 523 4228
B957786,173,132,1.0986122886681096,HELEN L BINKLEY 1439 MODOC AVE SALINAS CALIFORNIA 93O906 831 887 1246
B904233,173,132,1.0986122886681096,ELENA L TURNER 1439 MODOC AVEN SALINAS CA 93906 831 887 1246
B922177,173,132,1.0986122886681096,ELENA L BINKLEY 1439 MODOC AVE SALINAS CA 93906 831 887 1246
B919436,173,133,1.0986122886681096,ELENA L BINKLEY 2400 SOUTHWEST 3RD AVENU APARTMENT 204 MIAMI FLA 33129 305 874 8376
B919922,173,133,1.0986122886681096,E L BINKLEY 2400 SW 3RD AVE APT 204 MIAMI FL 33129 305 874 8376
B962972,173,133,1.0986122886681096,ELENA L IBNKLEY 2400 SW 3RWD AVE APT 204 MIAMI FL 33129 305 874 8376
B932269,173,134,1.0986122886681096,HELEN L BINKLEY 6841 MEADOWLARK LN CHINO CA 91710 909 678 2034
B995764,173,134,1.0986122886681096,ELENA L BINKLEY 6841 MEADOWLARK CHINO CALIF 91710 909 678 2034
B957259,174,132,1.6094379124341005,LUIS TURNER 1439 MOOC AVE SALINAS CALIF 93906 831 887 1246
B972011,174,135,1.6094379124341005,LUIS TURNER 150706 POST OFFICE CAPE CORAL FL 3391 239 864 7762
B943672,174,135,1.6094379124341005,L TURNER 631 WILLETT DRIV WINTER GARDEN FL 34787 407 521 6216
B952204,174,136,1.6094379124341005,LUIS T 6841 MEADOWLARK LN CHINO CA 1710 909 678 2034
B928358,174,136,1.6094379124341005,LUIS TURNER 6841 MEADOWLARK LN CHINO CA 91710 909 678 2034
B957128,174,136,1.6094379124341005,LUIS TURNER 6841 MEADOWLARK LN CHINO CALIFORNIA 91710 909 678 2034
B948818,175,81,1.0986122886681096,MARY L RAY 501 MIRASL CIR APT 111 KISSIMMEE FLA 34747 407 182 3386
B990036,175,269,1.0986122886681096,MARY L RAY 10001 SW 14TH TER MIAMI FL 33174 305 410 7875
B948666,175,292,1.0986122886681096,MAYR L RAY 333 POINSETTIA AVE VISTA CA 92083 760 334 4856
B951200,175,292,1.0986122886681096,AMERICA L RAY 333 POINSETTIA AVE VISTA CA 92083 760 334 4856
B924787,175,293,1.0986122886681096,MAURA L RAY 540 SAINT VINCENT IRVINE CALIF 92618 949 237 3076
B925189,175,293,1.0986122886681096,MARSHA L RAY 540 SAINT VINCENT IRVINE CA 92618 949 237 3076
B931011,175,294,1.0986122886681096,MARY L RAY 10186 VOGE ST SAN DIEGO CALIFORNIA 92124 619 352 4406
B940026,176,292,1.0986122886681096,HERBER L FRANKS 333 POINSETTIA AVE VISTA CA92083 760 334 4856
B946100,176,294,1.0986122886681096,HERBER L FRANKS 10186 VOGE ST SAN DIEGO CA 92124 619 352 4406
B955372,176,295,1.0986122886681096,HERBER L FRANKS 5072 E 61ST ST MAYWOOD CALIFORNIA 90270 323 787 4301
B924656,176,295,1.0986122886681096,HERBER L F 5072 EL 61ST STRT MAYWOOUD CA 90270 323 787 4301
B946414,176,295,1.0986122886681096,HERBER L FRANKS 5072 E 61ST ST MAYWOOD CA 90270 323 787 4301
B898508,177,22,0.6931471805599453,LUELLA S MATEO BARIAO 8242 CALL BOX ANAHEIM CA 92812 714 164 1323
B983678,178,22,1.3862943611198906,FRANCISCO L CHAMBERS 709 S KNOTT AVE APARTMNT 12 ANAHEIM CALIF 92804 714 164 1323
B899644,178,52,1.3862943611198906,FRANCISCO L CHAMBERS 19000 HIGHWAY71 NORTH MOUNTAINBURG ARKANSAS 72946 479 500 3867
B931833,178,52,1.3862943611198906,FRANCISCO L CHAMBERS 1228 POST LAKE ELSINORE CALI 92531 909 606 8780
B951091,178,52,1.3862943611198906,FRANCISCO L CHAMBERS 19000 HIGHWAY71 N MOUNTAINBURG AR 72946 479 500 3867
B963169,179,140,1.0986122886681096,EAV S H 9702 MALAGA CT 1106 PALM BEACH GARDENS FLORIDA 33418 561 233 2822
B904789,179,140,1.0986122886681096,EVA S HALFIN 9702 MALAGA CT 1106 PALM BEACH GARDENS FL 33418 561 233 2822
B985247,179,141,1.0986122886681096,EVA S SHEU 1015 FM 2301 TULIA TEXAS 79088J 806 775 2783
B995736,180,135,1.0986122886681096,TIMTOHY E HALFIN 1127 NWF 4TH PLACE CAPE CORAL FL 33993 239 240 5623
B973954,180,140,1.0986122886681096,TIMOTHY E HALFIN 9702 MALAGA CT 1106 PALM BEACH GARDENS FLORIDA 3341 561 233 2822
B983969,180,142,1.0986122886681096,TIMOTHY E HALFLIN 2252 SW 150TH CT OCALA FLA 34K481 352 544 6520
B941564,180,142,1.0986122886681096,TIM E HALFNI 2252 SOUTHWEST 150TH CT OCALA FL 34481 352 544 6520
B924616,180,142,1.0986122886681096,TIMOTHY E HALFNI 35126 MEADTOW REACH DR ZEPHYRHILLS FL 33541 813 880 6734
B942686,180,142,1.0986122886681096,T E HALFIN 2252 S 150TH CT OCALA FL 34481 352 544 6520
B963947,181,154,1.6094379124341005,BEATRZI OTREGA 6440 CHESHIRE CT WESLEY CHAPEL FLA 33545 813 820 3608
B944937,181,154,1.6094379124341005,BEATRZI ORTEGA 2425 VASSAR AVE MERCED CA 95341 209 778 6087
B918816,181,154,1.6094379124341005,BEATRIZ ORTEGA 6440 CHESHIPRE CT WESLEY CHAPEL FL 33545 813 820 3608
B947003,181,154,1.6094379124341005,BEATRIZ ORTEGA 6440 CHESHIRE CT WESLEY HAPEL FL 33545 813 820 3608
B953943,181,155,1.6094379124341005,BEATRIZ ORTEGA 112 EAST MCCORMICK R PALATKA FLA 32131 904 782 0217
B988749,181,155,1.6094379124341005,BEATRIZ ORTEGA 112 E MCCORMICK RD EAST PALATKA FL 32131 904 782 0217
B905476,181,155,1.6094379124341005,ORTEGA 112 EAST MCCORMICK D PALATKA FL 32131 904 782 0217
B983211,183,90,1.0986122886681096,LOURDES M CHAVEZ 18700 YORBA LINDA BOUL APT 91 CALI 92P886 714 338 2341
B901490,183,90,1.0986122886681096,LOURDES M CHAVEZ 18700 YORBA LINDA BLVD APARTMENT 91 CA 92886 714 338 2341
B923091,183,90,1.0986122886681096,M CADOREE 18700 YORBA LINDA BLVD APT 91 CA 92886 714 338 2341
B942879,183,91,1.0986122886681096,LOURDES M CHAVEZ 875 POST BOX MONROVIA CA 91017 626 347 1635
B984105,184,91,1.0986122886681096,MARC ERNESTO CHAVEZ 529 W DUARTE RD APT C MONROVIA CALIFORNIA 9116 626 347 1635
B910231,184,202,1.0986122886681096,MARC ERNESTO CHAVEZ 36 GLENBROOK AVE DALY CITY CA 94015 650 688 0357
B962674,184,202,1.0986122886681096,MARC ERNESTO CHAVEZ 8740 WEEPIN BIRCH LN EK GROVE CA 95758 916 326 6343
B948558,185,110,1.0986122886681096,MICHELEL M LUND 2450 SW 11TH ST MIAMI FL 33135 305 563 8441
B976810,185,110,1.0986122886681096,MICHELLE M LUND 2450 SW 11TH ST MIAMI FL 33135 305 563 8441
B981543,185,111,1.0986122886681096,MICHELLE M LUND 2237 WILSON DR SANTA TANA CA 92707 714 121 7465
B922666,185,111,1.0986122886681096,MICHELLE M ULND 2237 KILSKON DR SANTA ANA CA 92707 714 121 7465
B902804,185,111,1.0986122886681096,MICHELLE M LUND 2237 WILSON DR SANTA ANA CA 92707 714 121 7465
B961023,185,112,1.0986122886681096,MICKEY M LUND 7958 NORTHWEST 41ST COURT SUNRISE FLORIDA 33351 954 168 0205
B962422,185,112,1.0986122886681096,MICHELLE M GMOEZ 7958 NW 4M1ST COURT SUNRISE FL 33351 954 168 0205
B904887,185,112,1.0986122886681096,MICHELLE M LUND 7958 NW 41ST C SUNRISE FL 33351 954 168 0205
B963057,185,113,1.0986122886681096,MICHELLE M LUND 2452 PATTY CT WEST COVINA CA 91792 626 725 1354
B917066,185,113,1.0986122886681096,M LUND 2452 PFATTY COURT WEST COVINA CALIF 917L92 626 725 1354
B902907,185,113,1.0986122886681096,MICHELLE M LUDN 2452 PATTY CT WEST COVINA CA 91792 626 725 1354
B939564,185,113,1.0986122886681096,MICHELLE M LUND 661111 APTDO ARCADIA CA 91066 626 565 0637
B932020,185,217,1.0986122886681096,MICHELLE G LUND 14210 ARICH ST LITTLE ROCK ARKANSAS 72206 501 836 2507
B950371,185,217,1.0986122886681096,MICHELLE G LUND 100 W DAVIS ST APT 3 BLYTHEVILLE AR 72315 870 504 0546
B912060,185,217,1.0986122886681096,MICHELLE G LUND 232 POST BOX ATKINS ARKANSAS 72823 479 684 3457
B931839,185,217,1.0986122886681096,MICKEY G LUND 100 W DAVS ST PT 3 BLYTHEVILLE CAR 72315 870 504 0546
B915586,185,247,1.0986122886681096,M LUND 1162 OFFICE BOX PORT ORANGE FL 3129 386 158 5011
B952395,186,247,1.6094379124341005,J IVAN GOMEZ 5405 EAGLE CLAW DR PORT ORANGE FL 32128 386 158 5011
B945975,186,305,1.6094379124341005,J IVAN GOMEZ 20737 CORTNER AV LAKEWOOD CAI 90715 562 471 1765
B996379,186,305,1.6094379124341005,JEFFERY IVAN GOMEZ 20737 CORTNER AVE LAKEWOOD CA 90715 562 471 1765
B941375,186,305,1.6094379124341005,JEFFERY IVAN GOMEZ 10743 KESNTINGTON OAK DRV HUMBLE TEXAS 77396 281 828 8618
B927296,186,306,1.6094379124341005,JEFFERY IVAN GOMEZ 7958 NW 41ST CT SUNRISE FL 33351 954 168 0205
B963170,186,306,1.6094379124341005,JEFFERY IVAN GOMEZ 7958 NORTHWEST 41ST COURT SUNRISE FL 33351Q 954 168 0205
B978758,187,260,0.6931471805599453,LISENA A POYTHRESS 351 CHESTER ST AKLAND CA 94607 530 617 8250
B943757,188,10,0.6931471805599453,DIANA E HORTON 15104 SOIUTH WILLIAMS AVEN COMPTON CA 90221 424 601 5861
B972503,188,10,0.6931471805599453,DI E HORTON 15104 S WILLIAMS AVE COMPTON CA 90221 424 601 5861
B916423,188,11,0.6931471805599453,DIANA E HORTON 715 PINO WAY SALINAS CA 93905 831 581 4548
B997393,189,11,1.0986122886681096,JIMMY K WILHELMSSON 715 PINO WAY SALINAS CALIF 93905 831 581 4548
B948067,189,11,1.0986122886681096,JMIMY K WILHELMSSON 715 PINO WAY SALINAS CA 93905 831 581 4548
B927119,189,11,1.0986122886681096,JIMMY K WILHELMSSON 715 PINO WAY SALINAS CA 93905 831 581 4548
B918549,189,12,1.0986122886681096,JIMMY K WILHELMSSON 5114 LOETSCHRER LN LITTLE ROCK ARK 72209 501 558 8064
B898282,189,12,1.0986122886681096,J K WILHELMSSON 5114 LOETSCHERLN LITTLE ROCK AK 72209 501 558 8064
B907848,190,188,1.0986122886681096,MERCY B MCDANIEL 5969 AMOS AVE LAKEWOOD CA 90712 562 480 1463
B923866,190,188,1.0986122886681096,MARY B NCIKERSON 9602 E CAMINO REAL AVE ARCADIA CA 91007 626 344 4013
